timestamp,label,conf,x1,y1,x2,y2
2025-08-12 01:55:22,person,0.9505380988121033,22.9757080078125,2.7965087890625,1265.0076904296875,717.1920776367188
2025-08-12 01:55:22,person,0.9522590637207031,19.8050537109375,6.8629150390625,1274.4560546875,716.5984497070312
2025-08-12 01:55:22,person,0.9440971612930298,18.130615234375,3.09173583984375,1274.3138427734375,716.5781860351562
2025-08-12 01:55:22,person,0.9441781044006348,20.72509765625,3.4212646484375,1266.4923095703125,718.3720703125
2025-08-12 01:55:23,person,0.9399464130401611,12.585693359375,11.87841796875,1272.958251953125,718.2998046875
2025-08-12 01:55:23,person,0.9447531700134277,15.871337890625,13.3436279296875,1276.5291748046875,717.688232421875
2025-08-12 01:55:23,person,0.9409773349761963,13.0755615234375,8.2200927734375,1275.8143310546875,718.993408203125
2025-08-12 01:55:23,person,0.9477102756500244,17.968994140625,6.8270263671875,1279.3331298828125,718.182373046875
2025-08-12 01:55:23,person,0.9439161419868469,12.2587890625,17.349609375,1271.383544921875,716.6319580078125
2025-08-12 01:55:23,person,0.943004310131073,10.194091796875,9.4371337890625,1273.028564453125,717.7581787109375
2025-08-12 01:55:23,person,0.9405969977378845,11.158447265625,8.16229248046875,1276.9781494140625,717.3248901367188
2025-08-12 01:55:24,person,0.9430590271949768,13.378662109375,6.550048828125,1270.2528076171875,717.5565185546875
2025-08-12 01:55:24,person,0.9428726434707642,12.9295654296875,6.065673828125,1267.54638671875,717.4525146484375
2025-08-12 01:55:24,person,0.9394857287406921,10.958740234375,6.40673828125,1264.602783203125,717.5597534179688
2025-08-12 01:55:24,person,0.9466907978057861,16.334228515625,5.160400390625,1274.2874755859375,715.2431640625
2025-08-12 01:55:24,person,0.953087568283081,18.0740966796875,3.88592529296875,1272.4669189453125,715.7723388671875
2025-08-12 01:55:24,person,0.9519268870353699,19.581787109375,5.0184326171875,1277.005859375,716.1515502929688
2025-08-12 01:55:24,person,0.9480134844779968,16.114990234375,3.820556640625,1276.96826171875,715.509521484375
2025-08-12 01:55:25,person,0.946931004524231,13.142822265625,0.94085693359375,1272.16357421875,716.1506958007812
2025-08-12 01:55:25,person,0.9459202289581299,8.6097412109375,3.28179931640625,1267.41455078125,718.1817016601562
2025-08-12 01:55:25,person,0.9538474082946777,16.713623046875,3.4588623046875,1277.990234375,716.5974731445312
2025-08-12 01:55:25,person,0.9517609477043152,18.6927490234375,4.0145263671875,1279.61181640625,715.6422119140625
2025-08-12 01:55:25,person,0.953784704208374,17.8284912109375,3.89874267578125,1272.580810546875,716.2869873046875
2025-08-12 01:55:25,person,0.9490559697151184,7.0250244140625,4.95904541015625,1267.6842041015625,717.8237915039062
2025-08-12 01:55:25,person,0.9501630663871765,7.51171875,2.8822021484375,1269.7490234375,717.39892578125
2025-08-12 01:55:26,person,0.9537224769592285,14.302001953125,2.51116943359375,1271.197998046875,717.6878662109375
2025-08-12 01:55:26,person,0.946584165096283,11.5662841796875,3.0704345703125,1270.2274169921875,717.7840576171875
2025-08-12 01:55:26,person,0.9465652704238892,7.361572265625,3.3826904296875,1269.0921630859375,717.986083984375
2025-08-12 01:55:26,person,0.9476698637008667,6.7415771484375,3.68096923828125,1268.9422607421875,717.79345703125
2025-08-12 01:55:26,person,0.9456150531768799,7.8751220703125,2.508544921875,1266.808349609375,718.2818603515625
2025-08-12 01:55:26,person,0.9446481466293335,7.9276123046875,4.4384765625,1269.8590087890625,717.984130859375
2025-08-12 01:55:26,person,0.9534701108932495,8.9541015625,5.22760009765625,1267.38916015625,718.1941528320312
2025-08-12 01:55:26,person,0.9461113214492798,10.553955078125,5.1334228515625,1267.38720703125,719.110107421875
2025-08-12 01:55:27,person,0.9539746046066284,15.2738037109375,5.01251220703125,1279.51513671875,716.9429931640625
2025-08-12 01:55:27,person,0.9464492797851562,11.930908203125,2.9376220703125,1269.51904296875,718.136474609375
2025-08-12 01:55:27,person,0.9444436430931091,12.3494873046875,4.05615234375,1279.3721923828125,716.6329956054688
2025-08-12 01:55:27,person,0.9456895589828491,12.0084228515625,3.0460205078125,1280.0,716.0632934570312
2025-08-12 01:55:27,person,0.9414653778076172,17.4532470703125,5.18316650390625,1267.598388671875,717.3875122070312
2025-08-12 01:55:27,person,0.9443687796592712,12.522216796875,6.34234619140625,1277.180419921875,716.7791748046875
2025-08-12 01:55:27,person,0.9461634159088135,13.1287841796875,9.3662109375,1268.0604248046875,718.5267333984375
2025-08-12 01:55:28,person,0.9481971263885498,15.6336669921875,10.53448486328125,1279.142822265625,716.601806640625
2025-08-12 01:55:28,person,0.9447111487388611,13.8360595703125,5.30438232421875,1277.5140380859375,716.14111328125
2025-08-12 01:55:28,person,0.9470616579055786,18.7039794921875,7.6103515625,1276.54443359375,716.555419921875
2025-08-12 01:55:28,person,0.9473573565483093,11.9329833984375,6.814697265625,1280.0,716.9358520507812
2025-08-12 01:55:28,person,0.9455534815788269,13.989990234375,8.2381591796875,1271.223388671875,718.8035888671875
2025-08-12 01:55:28,person,0.9341473579406738,12.041015625,7.46087646484375,1275.028076171875,718.31201171875
2025-08-12 01:55:28,person,0.9384394288063049,8.0198974609375,7.5380859375,1276.402587890625,719.94970703125
2025-08-12 01:55:28,person,0.9360045790672302,8.5091552734375,7.8875732421875,1274.6734619140625,719.381103515625
2025-08-12 01:55:29,person,0.9314256906509399,7.3095703125,17.52703857421875,1275.6455078125,720.0
2025-08-12 01:55:29,person,0.9352967143058777,7.214599609375,20.06207275390625,1272.6109619140625,719.1907958984375
