timestamp,label,conf,x1,y1,x2,y2
2025-08-12 04:15:15,person,0.9298015236854553,661.6585693359375,99.24517822265625,1279.136962890625,713.9486083984375
2025-08-12 04:15:15,person,0.9296380877494812,184.78350830078125,200.81561279296875,672.250732421875,714.1450805664062
2025-08-12 04:15:15,person,0.5090530514717102,555.3419189453125,102.174560546875,1275.6817626953125,712.3402099609375
2025-08-12 04:15:15,person,0.5083151459693909,114.78912353515625,198.791015625,920.9100952148438,712.2304077148438
2025-08-12 04:15:15,person,0.6017177700996399,107.7794189453125,188.25421142578125,947.6751708984375,712.7576904296875
2025-08-12 04:15:15,person,0.5821241736412048,583.1710205078125,105.267333984375,1262.5535888671875,710.982421875
2025-08-12 04:15:15,person,0.879254937171936,615.8785400390625,114.02618408203125,1278.4722900390625,713.7380981445312
2025-08-12 04:15:15,person,0.5515878200531006,117.0760498046875,190.584716796875,645.254638671875,714.8490600585938
2025-08-12 04:15:15,person,0.9036175608634949,624.5516357421875,116.61834716796875,1278.6025390625,713.7049560546875
2025-08-12 04:15:15,person,0.552382230758667,132.56390380859375,189.918701171875,667.9985961914062,714.079833984375
2025-08-12 04:15:16,person,0.9131096005439758,661.8455810546875,111.72467041015625,1280.0,714.5000610351562
2025-08-12 04:15:16,person,0.6781595349311829,148.58245849609375,183.80230712890625,676.1937866210938,713.3746948242188
2025-08-12 04:15:16,person,0.9018548130989075,668.8671875,113.68701171875,1279.61572265625,714.5477294921875
2025-08-12 04:15:16,person,0.5203021764755249,158.42510986328125,181.52825927734375,792.0422973632812,713.8253784179688
2025-08-12 04:15:16,person,0.830752968788147,672.906005859375,115.77154541015625,1280.0,713.6171875
2025-08-12 04:15:16,person,0.525569498538971,154.390869140625,182.23992919921875,687.4832153320312,713.8671264648438
2025-08-12 04:15:16,person,0.8141983151435852,703.3359375,114.6922607421875,1279.8057861328125,713.9478759765625
2025-08-12 04:15:16,person,0.5622175931930542,151.08184814453125,181.66082763671875,712.949951171875,713.7615966796875
2025-08-12 04:15:16,person,0.8284013271331787,694.468994140625,118.122802734375,1280.0,714.9945068359375
2025-08-12 04:15:16,person,0.5319797396659851,149.43310546875,180.60040283203125,832.4178466796875,714.1370849609375
2025-08-12 04:15:16,person,0.813579261302948,703.468994140625,115.266357421875,1279.87646484375,715.3438720703125
2025-08-12 04:15:16,person,0.5333884358406067,148.0692138671875,181.45440673828125,744.523193359375,713.6522216796875
2025-08-12 04:15:16,person,0.8309124708175659,686.740966796875,118.34063720703125,1280.0,715.4971313476562
2025-08-12 04:15:16,person,0.5338841080665588,148.9326171875,179.56390380859375,709.7646484375,714.0584716796875
2025-08-12 04:15:17,person,0.8339142799377441,681.2415771484375,118.62158203125,1280.0,714.731201171875
2025-08-12 04:15:17,person,0.5572508573532104,147.5057373046875,182.12811279296875,721.2603759765625,713.719970703125
2025-08-12 04:15:17,person,0.8343433141708374,686.650390625,118.42596435546875,1280.0,715.0066528320312
2025-08-12 04:15:17,person,0.5178603529930115,147.5506591796875,184.25836181640625,719.3043212890625,713.83935546875
2025-08-12 04:15:17,person,0.8294752240180969,702.729736328125,114.6463623046875,1280.0,714.2490234375
2025-08-12 04:15:17,person,0.6285465359687805,145.9678955078125,175.4647216796875,816.2362060546875,713.8453979492188
2025-08-12 04:15:17,person,0.878984808921814,149.4853515625,182.3216552734375,671.7516479492188,714.6783447265625
2025-08-12 04:15:17,person,0.87155681848526,597.2000732421875,110.792236328125,1280.0,711.9918212890625
2025-08-12 04:15:17,person,0.9488903284072876,668.6676025390625,106.78179931640625,1279.2652587890625,714.3920288085938
2025-08-12 04:15:17,person,0.9138558506965637,148.112548828125,180.44744873046875,679.90087890625,714.02392578125
2025-08-12 04:15:17,person,0.9327619671821594,666.11767578125,104.339599609375,1278.9962158203125,713.6295166015625
2025-08-12 04:15:17,person,0.9076718688011169,146.204345703125,177.2518310546875,677.6259765625,714.1619873046875
2025-08-12 04:15:17,person,0.9351491928100586,668.7193603515625,108.249267578125,1279.49365234375,713.537109375
2025-08-12 04:15:17,person,0.9124312400817871,143.04833984375,181.3314208984375,677.447021484375,714.199951171875
2025-08-12 04:15:18,person,0.9224034547805786,670.3724365234375,110.35418701171875,1279.77880859375,713.9666748046875
2025-08-12 04:15:18,person,0.9076189398765564,136.387451171875,182.1641845703125,679.6702880859375,714.4925537109375
2025-08-12 04:15:18,person,0.9327478408813477,669.0560302734375,109.872314453125,1279.480712890625,714.2496337890625
2025-08-12 04:15:18,person,0.9186957478523254,139.44183349609375,182.6021728515625,680.022216796875,714.51953125
2025-08-12 04:15:18,person,0.9278344511985779,668.021728515625,108.04534912109375,1280.0,714.0567016601562
2025-08-12 04:15:18,person,0.9072664380073547,143.867919921875,184.55377197265625,681.6314697265625,714.0476684570312
2025-08-12 04:15:18,person,0.9322988986968994,668.1494140625,108.5260009765625,1280.0,714.2020263671875
2025-08-12 04:15:18,person,0.9078234434127808,147.18035888671875,189.03759765625,686.2877807617188,713.9864501953125
2025-08-12 04:15:18,person,0.9346447587013245,668.4412841796875,108.5740966796875,1279.6741943359375,713.8741455078125
2025-08-12 04:15:18,person,0.915959894657135,148.119140625,189.2767333984375,687.4765625,714.1212158203125
2025-08-12 04:15:18,person,0.9273473620414734,669.3779296875,110.0206298828125,1279.55078125,713.03173828125
2025-08-12 04:15:18,person,0.9160992503166199,149.48626708984375,190.318359375,687.5927124023438,714.209228515625
2025-08-12 04:15:18,person,0.9300237894058228,668.414794921875,107.183837890625,1279.315185546875,714.2158203125
